No.,Time,Source,Destination,Protocol,Length,Info
6287.0,528.88627441,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6288.0,528.886844327,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6289.0,528.886844412,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6290.0,528.886844458,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6291.0,528.88684449,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6292.0,528.886844534,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6293.0,528.886844576,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6294.0,528.886844604,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6295.0,528.88684464,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6296.0,528.887398115,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6297.0,528.887398253,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6298.0,528.887398277,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6299.0,528.887398299,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6300.0,528.887398321,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6301.0,528.887398343,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6302.0,528.887398363,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6303.0,528.887398385,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6304.0,528.887734592,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6305.0,528.887734735,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6306.0,528.887734776,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6307.0,528.887734867,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6308.0,528.888034663,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6309.0,528.888034747,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6310.0,528.888034769,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6311.0,528.888034792,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6312.0,528.888034847,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6313.0,528.888352571,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6314.0,528.888352826,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6315.0,528.888352913,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6316.0,528.888352987,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6317.0,528.888741895,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6318.0,528.888741974,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6319.0,528.888742004,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6320.0,528.888742026,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6321.0,528.888742047,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6322.0,528.889011369,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6323.0,528.889011449,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6324.0,528.889011471,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6325.0,528.889011494,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6326.0,528.889312008,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
